date,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,AQI
2024-01-21,95.446,136.915,43.732,17.059,0.880,23.271,28.633,78.166,4.606,97.544
2024-01-22,98.150,117.118,40.632,25.446,1.185,15.932,28.334,46.727,1.857,92.337
2024-01-23,87.953,134.000,37.695,21.910,1.132,26.157,26.644,46.586,6.256,91.716
2024-01-24,88.284,138.847,41.464,8.288,1.186,40.575,26.385,80.033,7.754,94.089
2024-01-25,94.643,141.891,32.068,21.498,0.960,31.854,31.928,38.870,3.206,96.302
2024-01-26,89.490,128.224,40.842,17.970,0.754,21.611,24.238,67.004,3.762,91.380
2024-01-27,92.918,129.098,41.205,22.686,0.572,37.120,30.916,87.301,3.661,93.429
2024-01-28,110.704,130.483,27.976,24.721,1.161,38.619,32.028,80.478,2.640,100.092
2024-01-29,92.386,142.120,47.966,20.976,1.071,30.728,29.132,33.709,6.456,98.422
2024-01-30,91.947,147.621,32.949,28.326,0.997,44.243,30.095,49.195,5.133,96.849
2024-01-31,90.080,133.729,40.722,19.106,1.597,35.751,33.577,38.542,0.980,93.303
2024-02-01,101.656,147.399,49.315,23.124,0.942,34.779,28.120,86.954,6.791,104.911
2024-02-02,94.690,140.065,47.405,24.025,1.625,24.376,28.575,89.156,1.903,98.846
2024-02-03,91.378,138.092,40.275,19.513,1.687,34.392,29.038,44.100,7.844,95.172
2024-02-04,107.571,137.721,37.100,23.894,0.615,31.518,34.163,70.182,3.325,102.522
2024-02-05,108.781,147.794,47.580,17.027,1.228,33.639,34.685,80.498,5.123,108.245
2024-02-06,93.038,144.071,45.398,17.887,1.080,25.208,26.760,44.021,1.084,98.820
2024-02-07,83.322,164.055,35.053,13.438,0.326,30.897,34.103,41.261,3.085,97.888
2024-02-08,106.722,133.249,33.641,21.207,0.767,24.282,33.677,30.673,6.518,100.064
2024-02-09,93.586,147.421,23.421,21.626,1.432,14.970,36.015,54.718,4.079,95.704
2024-02-10,105.784,137.410,41.232,25.896,1.806,36.988,32.642,83.966,7.285,102.361
2024-02-11,84.088,134.464,39.338,23.956,1.471,19.483,31.484,84.179,4.814,90.251
2024-02-12,107.374,143.497,49.090,18.576,1.297,30.750,35.180,37.665,7.464,106.554
2024-02-13,90.922,145.420,42.872,14.109,1.194,32.331,33.967,42.261,7.870,97.662
2024-02-14,106.830,173.663,50.674,22.164,1.705,32.286,38.729,54.483,3.904,115.649
2024-02-15,101.464,143.067,34.421,25.554,1.844,28.018,34.993,76.837,4.739,100.536
2024-02-16,94.078,134.026,49.105,23.776,1.024,31.898,32.697,66.711,6.762,97.068
2024-02-17,98.806,148.470,35.769,25.422,0.600,33.297,28.832,60.831,2.161,101.098
2024-02-18,107.900,125.398,46.221,18.941,0.571,35.145,30.727,65.516,6.962,100.813
2024-02-19,103.596,145.621,28.330,17.667,1.597,42.134,28.275,35.772,4.939,101.150
2024-02-20,107.758,147.090,41.881,16.315,1.186,31.639,32.049,58.660,5.941,106.382
2024-02-21,119.220,155.256,24.122,19.721,1.255,30.448,35.581,89.524,1.099,111.012
2024-02-22,91.214,157.419,37.863,19.607,0.663,23.653,32.898,35.307,6.246,100.406
2024-02-23,116.979,143.012,43.523,21.033,0.974,33.052,36.079,61.155,2.831,110.097
2024-02-24,105.181,146.898,35.832,19.354,1.111,34.672,34.128,47.739,6.539,103.826
2024-02-25,97.454,141.090,31.596,19.332,1.262,28.654,32.005,62.395,4.319,97.373
2024-02-26,94.293,137.810,46.769,16.117,1.080,33.812,33.575,64.429,2.560,97.843
2024-02-27,103.706,152.521,39.172,24.708,0.889,27.952,34.822,64.648,7.646,105.443
2024-02-28,112.868,137.008,36.083,20.383,0.965,34.697,33.916,81.133,6.238,104.753
2024-02-29,104.743,145.910,40.335,19.128,1.562,36.388,34.040,53.385,7.893,104.211
2024-03-01,118.113,140.409,61.093,16.263,1.273,36.290,31.367,60.981,3.234,113.398
2024-03-02,94.667,156.153,49.228,13.340,1.384,30.825,32.460,30.656,5.369,104.025
2024-03-03,106.425,168.957,49.301,26.540,0.930,22.720,40.616,77.373,5.087,113.760
2024-03-04,96.740,138.203,43.484,22.773,0.314,25.717,37.605,45.569,5.657,98.528
2024-03-05,109.898,132.957,41.332,11.880,1.043,34.166,29.575,78.993,0.787,103.102
2024-03-06,114.306,150.497,20.831,23.816,0.940,47.142,26.969,45.938,2.688,106.468
2024-03-07,104.058,152.151,34.568,24.612,1.305,27.615,34.370,30.647,7.320,104.588
2024-03-08,86.795,154.421,36.155,20.622,2.186,33.191,36.890,39.290,3.679,96.955
2024-03-09,109.418,148.001,25.001,27.991,1.409,26.108,32.716,89.141,7.705,104.109
2024-03-10,111.509,150.678,30.741,21.084,2.021,23.182,37.403,49.188,2.101,107.106
2024-03-11,111.430,156.570,24.153,12.916,1.371,25.266,34.578,36.529,7.981,107.517
2024-03-12,118.254,163.500,39.693,21.826,1.011,15.423,33.967,37.126,5.732,116.116
2024-03-13,99.963,133.736,46.550,21.224,1.304,39.474,36.779,48.621,6.323,99.413
2024-03-14,114.129,149.779,48.854,16.984,1.734,14.389,32.967,32.259,3.476,111.769
2024-03-15,118.374,155.778,43.318,22.868,1.749,28.153,33.751,60.689,7.303,114.584
2024-03-16,94.743,144.621,32.293,11.662,1.027,21.753,36.668,42.824,4.591,97.217
2024-03-17,111.659,171.264,24.543,24.953,1.276,23.809,34.606,61.159,5.607,112.117
2024-03-18,105.190,147.739,25.945,15.609,0.771,39.636,40.467,38.446,1.211,102.106
2024-03-19,108.683,153.812,29.848,15.075,1.447,31.407,36.860,55.791,5.238,106.455
2024-03-20,112.221,159.906,32.889,19.431,1.666,23.242,36.700,65.875,7.093,110.660
2024-03-21,105.636,148.544,38.722,22.165,1.212,25.873,34.696,33.720,1.837,105.126
2024-03-22,104.215,136.092,31.887,20.820,1.000,24.642,37.498,53.925,6.033,99.312
2024-03-23,109.971,150.361,42.712,16.287,1.308,29.695,33.932,48.151,0.691,108.636
2024-03-24,101.069,165.022,38.142,17.470,1.325,31.210,35.769,44.422,7.447,107.669
2024-03-25,101.140,151.429,40.084,14.335,1.224,43.269,32.193,66.272,7.872,104.015
2024-03-26,115.313,146.393,49.122,18.877,1.254,16.586,38.078,65.313,3.156,111.399
2024-03-27,100.729,164.163,30.558,25.375,1.148,29.756,35.845,67.842,1.303,105.725
2024-03-28,115.284,151.637,43.350,19.979,1.499,27.791,40.932,39.533,5.439,111.803
2024-03-29,113.678,149.872,39.888,24.297,1.421,36.626,42.169,47.143,0.724,109.778
2024-03-30,96.187,156.486,37.332,27.277,0.905,32.484,37.288,42.581,4.119,102.506
2024-03-31,104.579,162.707,47.082,17.060,0.897,34.133,35.205,62.430,2.538,110.518
2024-04-01,119.550,178.814,47.032,19.067,1.124,32.416,32.161,57.664,4.050,122.826
2024-04-02,102.137,163.256,32.428,30.856,1.421,23.476,37.710,49.818,0.637,106.531
2024-04-03,106.251,166.559,38.543,27.222,1.244,38.479,35.620,77.161,0.887,110.802
2024-04-04,113.634,149.867,42.250,11.638,1.007,35.590,36.593,35.638,0.620,110.227
2024-04-05,116.167,144.624,37.816,21.936,1.278,36.409,40.156,88.494,5.143,109.034
2024-04-06,107.841,155.452,44.680,20.003,1.101,38.848,32.478,36.993,4.701,109.492
2024-04-07,105.018,155.836,42.250,24.132,1.464,32.924,32.160,76.384,2.249,107.709
2024-04-08,121.112,143.904,54.660,16.275,1.300,40.367,34.202,52.094,5.350,114.659
2024-04-09,123.572,152.851,27.758,15.802,1.105,32.643,37.350,81.916,7.132,113.193
2024-04-10,117.409,158.501,39.021,16.620,1.269,28.467,36.524,34.450,2.580,114.059
2024-04-11,110.170,158.006,32.732,17.140,1.595,29.954,32.142,52.483,6.740,109.033
2024-04-12,102.922,159.329,44.833,24.077,1.029,29.833,37.066,50.127,5.469,108.227
2024-04-13,102.637,157.070,27.063,14.094,1.321,26.364,31.156,89.589,0.754,103.852
2024-04-14,113.344,148.954,42.771,16.887,1.179,41.423,32.208,89.133,3.314,109.912
2024-04-15,112.385,148.739,34.960,11.055,1.328,32.074,34.333,41.388,4.308,107.806
2024-04-16,120.117,141.732,34.127,25.036,1.004,30.663,32.974,67.797,5.988,109.403
2024-04-17,113.965,171.403,28.428,26.355,1.233,32.718,37.257,62.131,2.653,114.089
2024-04-18,96.586,153.513,36.279,18.365,1.532,50.859,35.396,39.262,7.870,101.603
2024-04-19,116.866,150.944,48.676,18.510,0.919,22.078,39.780,40.067,5.634,113.452
2024-04-20,100.298,143.709,39.798,22.266,0.801,24.085,33.686,89.355,3.296,101.221
2024-04-21,105.035,182.147,45.021,27.372,0.813,20.336,34.002,57.164,1.228,116.166
2024-04-22,109.923,141.842,53.317,22.043,0.849,28.372,37.938,37.548,1.860,108.178
2024-04-23,123.694,148.062,42.110,16.512,1.379,31.719,33.970,42.887,4.157,114.688
2024-04-24,132.407,156.274,35.530,11.906,0.778,26.743,38.658,46.101,4.210,120.191
2024-04-25,112.172,157.873,43.738,14.424,1.111,26.222,35.729,60.655,6.258,112.196
2024-04-26,105.635,161.197,35.646,20.366,1.385,30.997,26.975,50.133,5.946,108.306
2024-04-27,111.151,169.430,35.965,16.723,1.325,26.485,37.491,57.301,2.010,113.598
2024-04-28,113.743,156.144,27.841,20.975,1.084,32.171,36.619,39.990,4.962,109.283
2024-04-29,103.835,140.240,47.410,17.235,1.257,37.800,36.654,49.604,0.655,103.472
2024-04-30,120.513,147.940,36.912,14.709,1.232,34.739,27.984,34.219,3.489,112.021
2024-05-01,107.735,153.288,41.457,14.115,1.133,36.167,31.642,83.383,6.231,108.145
2024-05-02,109.612,170.584,31.712,27.812,1.137,37.601,31.777,41.925,3.496,112.323
2024-05-03,110.685,135.606,43.488,24.445,1.871,31.980,30.929,75.414,6.767,104.722
2024-05-04,108.450,161.283,33.904,28.653,1.443,28.890,38.585,50.973,7.821,109.391
2024-05-05,111.502,150.722,38.866,22.700,1.944,24.594,33.228,58.464,5.054,108.741
2024-05-06,99.558,156.957,47.023,17.850,1.051,27.262,33.056,47.476,1.588,106.271
2024-05-07,99.728,147.207,46.326,26.617,1.175,26.334,34.721,71.786,3.348,103.291
2024-05-08,95.084,139.442,39.824,19.835,0.800,35.122,34.670,80.673,0.571,97.340
2024-05-09,107.086,155.006,25.855,21.104,0.957,32.427,22.852,47.176,5.020,105.216
2024-05-10,109.478,153.665,63.942,19.786,1.771,34.877,30.810,44.533,6.662,113.627
2024-05-11,106.579,156.457,53.967,5.265,1.043,21.878,28.401,70.886,5.225,111.020
2024-05-12,115.976,146.210,45.781,28.024,1.776,40.022,33.728,41.709,6.396,111.007
2024-05-13,102.192,139.945,33.974,22.455,0.827,27.011,31.546,68.390,6.499,99.874
2024-05-14,107.237,129.947,39.091,21.649,0.884,22.300,32.342,35.666,6.883,100.421
2024-05-15,92.797,153.312,35.653,19.691,1.098,26.925,25.941,67.208,2.500,99.523
2024-05-16,98.071,148.934,50.111,20.817,1.181,47.386,31.126,60.804,7.035,103.738
2024-05-17,106.363,134.607,42.100,17.014,1.477,27.286,35.278,36.834,5.406,101.983
2024-05-18,107.216,138.441,33.727,23.083,1.335,27.724,36.036,68.946,2.673,101.886
2024-05-19,97.690,138.715,36.234,13.465,1.075,28.655,33.837,56.793,7.905,97.706
2024-05-20,99.082,128.101,48.970,20.930,1.160,28.960,27.545,43.027,7.626,97.765
2024-05-21,87.119,134.295,52.801,22.808,1.104,24.530,35.199,51.203,4.808,94.408
2024-05-22,96.007,130.668,52.227,19.007,0.926,31.002,33.460,59.526,6.824,97.649
2024-05-23,105.582,137.410,46.056,21.854,0.934,37.529,30.801,35.493,2.461,103.225
2024-05-24,102.650,133.670,37.979,15.043,1.508,32.200,24.941,87.457,3.620,99.022
2024-05-25,101.639,124.302,14.068,15.171,0.652,22.222,33.739,69.934,1.880,90.924
2024-05-26,97.611,160.308,42.377,21.184,1.685,27.590,28.961,36.152,4.401,105.374
2024-05-27,96.844,152.111,39.985,23.393,1.097,26.139,31.634,79.372,4.220,102.052
2024-05-28,91.075,131.293,41.120,10.626,0.968,30.371,30.658,49.353,2.096,93.149
2024-05-29,101.513,141.300,40.431,22.610,1.422,39.313,34.922,65.808,5.546,101.232
2024-05-30,98.850,142.237,29.390,17.284,1.646,28.958,29.785,46.629,1.383,97.974
2024-05-31,98.973,149.454,44.459,19.036,1.535,29.383,29.967,74.004,0.963,103.215
2024-06-01,90.380,128.833,45.058,13.302,1.351,42.444,34.599,73.381,3.387,92.852
2024-06-02,76.908,147.412,45.459,15.742,1.526,36.133,27.737,63.123,3.574,91.769
2024-06-03,102.454,130.478,47.573,24.831,0.685,34.019,32.002,44.456,2.898,99.885
2024-06-04,89.385,122.060,44.832,20.164,1.043,43.707,28.809,45.222,2.435,90.277
2024-06-05,85.848,142.116,36.720,18.086,0.927,33.429,26.242,52.972,3.041,92.903
2024-06-06,97.829,147.235,39.433,19.418,1.567,16.094,29.097,38.701,1.725,100.971
2024-06-07,88.672,159.655,40.729,22.446,1.085,35.829,31.011,50.259,3.526,100.378
2024-06-08,99.811,121.223,40.862,22.202,1.454,18.856,32.838,71.061,7.285,94.444
2024-06-09,95.787,139.649,47.986,19.625,1.361,33.164,33.041,79.851,2.183,99.386
2024-06-10,95.837,127.998,45.149,25.465,0.941,18.004,27.572,49.955,5.633,95.348
2024-06-11,78.955,139.363,56.619,24.852,1.024,26.732,25.332,44.015,1.563,92.610
2024-06-12,99.089,116.254,57.652,22.067,1.588,27.454,27.175,79.959,3.154,95.951
2024-06-13,90.991,117.757,40.637,20.273,0.967,24.609,24.423,83.442,2.909,88.950
2024-06-14,85.453,122.049,9.307,23.287,1.237,27.558,27.150,54.601,7.528,81.203
2024-06-15,89.057,130.018,49.895,21.571,0.965,37.228,26.612,31.614,3.710,93.513
2024-06-16,73.201,122.235,35.677,25.304,1.106,25.002,29.653,71.698,5.678,80.406
2024-06-17,90.178,134.651,33.588,24.498,1.186,33.816,20.685,77.042,5.018,92.202
2024-06-18,78.171,137.742,36.812,14.909,0.965,23.240,24.934,31.081,1.558,87.770
2024-06-19,75.079,132.879,36.427,14.570,0.912,28.674,24.790,65.702,7.547,84.689
2024-06-20,73.214,142.480,44.898,16.494,1.286,32.267,30.359,65.302,3.094,88.331
2024-06-21,93.786,129.857,27.525,24.881,0.947,23.024,23.287,52.722,0.836,91.355
2024-06-22,79.340,112.934,31.378,12.118,0.957,20.818,27.138,74.986,2.753,79.826
2024-06-23,96.132,138.140,42.745,21.974,0.918,33.443,25.903,55.691,3.017,98.057
2024-06-24,79.063,117.857,44.984,21.813,1.177,37.862,29.246,70.607,1.196,83.885
2024-06-25,69.177,132.413,45.132,25.813,1.483,29.447,27.733,61.027,5.150,83.339
2024-06-26,73.389,138.446,33.704,20.902,1.652,26.799,26.138,44.908,3.101,84.969
2024-06-27,91.693,126.674,32.174,13.284,0.982,31.090,23.938,66.390,5.219,90.284
2024-06-28,80.043,106.544,35.947,15.203,1.845,30.388,19.873,74.215,0.551,79.174
2024-06-29,76.388,111.722,41.919,14.090,0.899,31.700,25.999,88.434,7.865,80.094
2024-06-30,81.538,133.529,51.884,17.310,1.525,12.302,26.678,52.807,1.779,91.205
2024-07-01,83.756,118.008,23.621,19.085,0.983,22.516,20.189,33.868,5.445,82.004
2024-07-02,88.165,119.892,38.234,14.173,0.939,24.083,21.041,89.278,5.868,87.697
2024-07-03,90.297,126.082,29.339,27.353,0.977,31.056,25.327,67.428,1.787,88.841
2024-07-04,75.315,124.856,26.782,13.374,1.184,31.301,25.415,86.787,1.338,80.471
2024-07-05,67.070,120.079,47.736,26.731,1.374,34.453,21.254,36.230,1.644,79.106
2024-07-06,73.856,114.605,44.357,25.926,1.401,31.803,22.332,50.522,2.351,80.181
2024-07-07,78.732,112.965,43.595,24.492,0.917,20.895,18.374,38.036,1.762,81.975
2024-07-08,68.427,124.073,47.368,16.531,0.903,40.129,27.844,80.131,5.555,80.909
2024-07-09,67.969,120.433,36.162,21.712,0.925,38.903,19.642,82.821,3.656,77.347
2024-07-10,77.866,111.729,36.539,13.613,1.167,21.193,24.999,60.079,4.533,79.759
2024-07-11,74.218,124.529,57.486,24.555,1.137,32.329,23.097,41.196,0.855,85.965
2024-07-12,74.362,111.826,38.027,19.630,0.915,25.832,26.902,37.627,6.959,78.334
2024-07-13,67.526,104.010,45.881,17.953,1.281,30.972,20.488,65.290,1.779,74.142
2024-07-14,71.248,104.350,40.051,13.881,1.879,37.373,22.881,60.383,3.201,74.939
2024-07-15,65.195,101.567,25.214,7.612,1.049,44.911,17.434,71.687,1.039,68.111
2024-07-16,79.212,108.048,23.643,14.807,1.070,35.259,16.548,48.312,1.526,76.749
2024-07-17,79.875,122.529,35.368,25.564,1.368,32.065,23.987,54.142,5.493,83.770
2024-07-18,56.329,101.564,48.449,17.986,1.032,27.621,16.678,31.282,5.694,68.324
2024-07-19,63.171,110.926,46.306,19.153,1.401,31.275,21.184,66.609,5.577,74.124
2024-07-20,58.146,101.904,47.313,23.278,0.984,39.518,24.740,55.389,4.641,69.106
2024-07-21,64.431,105.300,32.104,29.028,1.750,29.687,23.784,85.186,7.644,70.227
2024-07-22,68.481,92.240,52.927,26.625,1.303,23.797,19.389,68.507,4.304,72.498
2024-07-23,57.072,104.575,32.281,15.138,1.014,18.662,16.457,53.922,3.871,66.364
2024-07-24,60.817,104.287,41.703,10.287,1.023,33.591,22.593,45.815,2.357,70.035
2024-07-25,59.688,111.075,39.917,31.798,1.046,31.731,24.933,84.317,1.241,71.150
2024-07-26,68.908,107.358,38.609,31.345,1.612,25.479,18.763,30.976,4.611,74.383
2024-07-27,67.339,92.598,50.709,20.942,0.819,37.182,18.185,49.615,2.862,71.591
2024-07-28,60.549,114.885,34.359,13.648,1.000,27.048,18.866,86.610,4.430,71.612
2024-07-29,67.280,105.612,29.203,24.816,1.032,29.057,22.003,69.242,2.046,71.164
2024-07-30,61.038,104.964,40.160,19.460,1.195,29.883,23.823,61.963,6.786,70.040
2024-07-31,62.790,102.365,36.801,19.435,1.119,27.543,16.269,42.212,7.998,69.464
2024-08-01,77.906,96.760,67.019,24.472,0.753,31.651,15.345,80.002,2.918,81.385
2024-08-02,74.802,103.602,45.412,21.672,1.080,38.061,26.713,42.252,6.817,77.564
2024-08-03,53.246,105.672,36.725,14.071,1.170,22.003,19.016,44.895,7.047,65.670
2024-08-04,69.850,82.945,31.551,18.376,1.012,33.420,20.163,41.511,7.971,66.119
2024-08-05,69.278,94.530,24.958,23.306,1.406,31.205,17.186,39.489,3.070,67.990
2024-08-06,53.180,96.878,31.798,22.551,1.476,31.076,20.592,87.199,6.170,62.013
2024-08-07,68.501,101.505,40.920,21.310,1.176,36.103,21.864,66.122,2.216,72.886
2024-08-08,73.845,110.398,51.419,24.667,1.269,30.345,19.747,68.270,5.186,80.326
2024-08-09,52.157,90.276,48.974,18.191,0.552,33.362,23.935,87.260,5.786,62.956
2024-08-10,53.398,92.548,41.833,20.893,1.074,35.011,17.599,43.835,6.058,62.830
2024-08-11,68.487,91.944,37.415,3.122,1.501,26.469,17.660,30.355,2.054,69.309
2024-08-12,62.130,88.602,42.150,17.752,1.073,32.094,19.014,65.933,6.865,66.076
2024-08-13,63.989,92.701,35.851,23.820,0.979,28.244,19.587,60.471,3.657,66.975
2024-08-14,61.926,103.443,53.747,18.048,1.883,29.071,18.751,58.659,2.123,72.745
2024-08-15,61.958,84.766,38.486,17.669,1.746,27.746,14.091,33.713,4.569,64.106
2024-08-16,47.858,99.159,39.309,14.793,1.340,33.298,18.761,57.266,6.975,61.539
2024-08-17,66.492,77.446,22.273,25.017,1.542,30.572,16.582,47.254,7.753,60.935
2024-08-18,67.120,88.444,38.437,22.742,0.532,32.762,15.845,46.474,6.112,67.780
2024-08-19,55.585,90.362,46.692,24.127,0.964,29.877,17.571,43.343,0.542,64.239
2024-08-20,56.736,110.012,31.458,11.369,1.059,18.771,14.477,49.952,1.510,67.663
2024-08-21,44.505,90.131,33.994,19.198,1.129,30.220,13.845,51.188,1.072,56.090
2024-08-22,60.545,70.490,46.342,18.599,1.053,30.445,9.297,48.527,1.259,60.688
2024-08-23,60.691,72.145,28.187,18.597,0.435,31.698,22.280,88.725,3.373,57.626
2024-08-24,55.308,92.113,48.462,16.920,1.316,25.844,18.602,85.964,3.039,64.981
2024-08-25,64.499,97.559,35.743,18.269,1.363,21.632,16.484,64.471,1.353,68.666
2024-08-26,52.537,94.832,36.891,24.248,1.681,34.372,14.735,88.863,7.117,62.096
2024-08-27,59.439,92.418,31.009,10.436,0.964,28.085,8.013,89.472,5.116,63.647
2024-08-28,46.485,102.039,43.024,28.886,0.939,31.199,14.362,51.356,6.473,62.459
2024-08-29,54.182,84.703,59.679,22.419,0.396,28.030,18.604,56.711,3.287,64.438
2024-08-30,52.711,98.739,46.252,19.788,1.112,29.958,19.195,87.544,3.577,65.228
2024-08-31,55.651,73.170,33.086,24.534,1.470,26.855,18.210,66.518,2.882,56.394
2024-09-01,50.643,80.150,49.085,12.741,1.016,23.223,16.675,42.776,3.788,59.184
2024-09-02,52.306,70.848,37.467,16.676,1.843,33.316,20.031,71.363,5.078,54.901
2024-09-03,59.733,85.897,50.996,19.395,1.123,25.778,15.056,42.345,4.197,65.835
2024-09-04,49.405,87.920,46.453,26.828,1.244,31.148,19.222,50.361,6.784,60.369
2024-09-05,39.829,89.270,16.455,19.768,0.791,32.873,14.740,43.654,7.251,49.987
2024-09-06,66.469,88.503,31.967,22.250,1.286,25.892,13.181,44.699,4.023,66.179
2024-09-07,63.323,78.374,47.555,17.052,0.606,21.573,12.740,30.279,2.298,64.685
2024-09-08,41.740,85.522,41.213,22.434,1.408,46.983,12.499,82.843,7.589,54.769
2024-09-09,57.411,72.235,31.810,28.386,1.417,26.306,17.608,47.759,6.013,56.738
2024-09-10,47.693,100.636,34.931,24.978,1.608,34.364,13.344,35.182,5.301,61.024
2024-09-11,53.657,83.771,24.750,19.593,0.894,43.576,12.417,35.219,6.091,56.910
2024-09-12,53.743,81.732,39.293,23.377,1.248,35.529,17.604,63.361,1.070,59.250
2024-09-13,49.363,102.334,57.686,22.888,1.369,27.897,16.397,89.575,1.007,66.919
2024-09-14,44.826,73.856,46.439,22.533,1.333,29.530,18.253,38.701,1.648,53.858
2024-09-15,45.438,74.866,57.523,25.560,0.940,24.172,16.858,35.977,1.606,56.683
2024-09-16,43.507,75.014,47.059,25.522,0.482,36.172,13.019,56.298,3.655,53.669
2024-09-17,44.065,85.161,48.220,19.364,1.304,33.964,15.468,63.800,1.681,57.225
2024-09-18,50.074,90.030,55.793,23.209,1.154,26.399,15.579,47.663,6.909,63.205
2024-09-19,44.786,92.994,43.018,18.085,1.030,22.705,12.413,48.151,4.836,58.895
2024-09-20,55.878,111.212,38.502,15.385,1.429,20.751,11.827,55.469,3.262,69.003
2024-09-21,62.238,62.902,48.261,18.653,1.187,36.906,13.071,48.849,1.022,59.642
2024-09-22,45.626,91.398,51.631,19.619,0.804,30.843,21.199,84.920,4.933,60.559
2024-09-23,52.118,79.665,36.160,11.692,0.621,31.505,13.829,32.517,1.374,57.190
2024-09-24,54.144,79.307,34.227,24.302,0.861,24.239,18.748,44.074,6.074,57.710
2024-09-25,53.876,78.919,41.111,6.163,1.918,19.755,13.627,78.513,6.521,58.836
2024-09-26,50.670,75.985,46.652,33.574,1.417,36.738,17.687,80.037,4.580,57.461
2024-09-27,55.975,101.884,46.385,27.509,1.257,30.294,17.719,36.693,1.622,67.830
2024-09-28,53.872,93.439,28.607,18.695,1.146,36.351,17.862,88.426,6.401,60.689
2024-09-29,40.101,85.235,55.293,20.047,1.126,27.298,16.164,71.601,2.809,56.680
2024-09-30,56.954,98.510,34.871,21.515,1.550,28.342,19.132,46.356,2.170,65.004
2024-10-01,57.105,69.883,37.879,17.054,1.053,34.993,16.137,57.362,4.029,57.093
2024-10-02,43.916,71.719,32.779,20.963,1.373,35.126,20.148,47.828,7.420,50.030
2024-10-03,50.350,63.275,61.587,19.280,1.095,35.583,10.156,39.001,2.730,56.475
2024-10-04,55.547,78.099,41.937,19.529,1.782,27.934,16.072,47.471,7.292,59.591
2024-10-05,48.448,86.760,33.192,20.907,1.423,34.302,15.891,64.806,0.902,56.890
2024-10-06,58.757,86.231,46.911,13.432,1.574,37.764,12.248,79.558,1.126,64.630
2024-10-07,69.144,86.766,46.153,20.198,1.025,29.267,16.817,51.812,5.739,69.832
2024-10-08,44.014,71.242,38.498,20.817,1.517,26.406,10.630,50.874,1.929,51.079
2024-10-09,39.331,93.474,46.725,20.644,1.106,39.399,13.164,58.080,2.875,57.053
2024-10-10,52.896,87.940,33.398,18.921,1.233,25.419,9.158,68.673,1.523,59.510
2024-10-11,56.333,92.985,36.057,25.689,1.691,34.406,19.863,75.097,2.992,63.273
2024-10-12,48.818,66.848,23.918,18.232,0.887,29.591,14.527,49.608,2.603,49.247
2024-10-13,62.403,89.021,29.408,21.137,1.261,17.109,21.760,65.181,6.023,63.790
2024-10-14,40.189,74.170,54.461,26.486,1.331,37.900,17.708,53.362,5.765,53.238
2024-10-15,56.571,82.226,53.131,19.603,1.356,10.695,16.687,72.984,7.662,63.580
2024-10-16,46.319,91.704,40.526,21.072,1.065,16.111,13.630,39.880,5.933,58.776
2024-10-17,65.068,87.443,53.303,19.518,1.826,33.691,12.299,45.415,5.711,69.427
2024-10-18,67.408,78.198,38.719,26.187,0.812,33.689,17.058,55.564,5.707,64.907
2024-10-19,45.499,86.967,38.053,18.711,1.638,25.537,15.329,83.365,7.122,56.450
2024-10-20,47.408,71.790,40.452,26.417,1.565,31.035,11.584,64.400,2.722,53.331
2024-10-21,58.862,98.818,39.001,19.482,1.770,12.280,11.111,87.924,2.751,66.876
2024-10-22,49.077,85.483,38.278,15.703,0.724,34.949,12.848,36.197,6.059,57.839
2024-10-23,52.008,98.952,49.147,23.397,0.939,31.748,21.253,57.611,2.215,65.519
2024-10-24,52.779,82.740,41.201,18.477,1.648,29.681,22.499,55.145,7.340,59.452
2024-10-25,37.432,83.019,45.700,23.103,0.637,30.146,16.545,66.012,4.511,52.762
2024-10-26,52.900,80.871,48.251,6.353,0.718,33.453,16.451,78.718,2.751,60.362
2024-10-27,47.723,97.542,43.105,20.026,1.054,29.798,15.071,80.487,6.321,61.745
2024-10-28,49.533,81.963,32.238,17.702,1.258,16.882,13.356,70.212,2.842,55.803
2024-10-29,65.272,95.790,29.177,14.684,1.678,45.374,20.367,68.492,7.725,67.208
2024-10-30,43.924,85.815,41.190,17.234,1.144,38.406,21.946,86.942,7.872,55.945
2024-10-31,60.743,70.184,38.630,17.131,1.018,21.005,13.732,53.021,5.501,59.152
2024-11-01,52.274,84.553,40.699,19.760,1.293,27.584,16.253,79.967,1.352,59.643
2024-11-02,52.543,78.787,39.872,13.163,1.341,28.348,15.244,85.290,2.474,57.882
2024-11-03,61.388,91.248,60.669,21.581,1.332,37.552,15.428,59.492,4.366,70.202
2024-11-04,58.076,79.344,29.358,26.831,1.147,14.885,20.343,73.746,6.886,58.713
2024-11-05,60.219,100.856,24.080,21.405,0.613,26.507,12.949,52.621,1.887,65.182
2024-11-06,63.705,91.042,42.659,24.045,0.925,17.676,18.386,39.533,1.283,67.697
2024-11-07,53.621,90.541,36.989,25.473,1.626,28.004,19.275,65.190,1.059,61.371
2024-11-08,51.693,99.249,42.529,26.182,1.256,26.692,16.771,41.788,4.302,64.127
2024-11-09,48.236,102.710,44.671,29.351,1.103,30.558,19.985,57.456,7.135,63.865
2024-11-10,50.648,93.258,50.273,17.504,1.535,25.766,17.860,82.373,0.818,63.356
2024-11-11,81.184,86.144,27.942,16.408,0.861,24.743,21.182,35.161,2.092,72.023
